,TCGA_SAMPLE_0000,TCGA_SAMPLE_0001,TCGA_SAMPLE_0002,TCGA_SAMPLE_0003,TCGA_SAMPLE_0004,TCGA_SAMPLE_0005,TCGA_SAMPLE_0006,TCGA_SAMPLE_0007,TCGA_SAMPLE_0008,TCGA_SAMPLE_0009,TCGA_SAMPLE_0010,TCGA_SAMPLE_0011,TCGA_SAMPLE_0012,TCGA_SAMPLE_0013,TCGA_SAMPLE_0014,TCGA_SAMPLE_0015,TCGA_SAMPLE_0016,TCGA_SAMPLE_0017,TCGA_SAMPLE_0018,TCGA_SAMPLE_0019,TCGA_SAMPLE_0020,TCGA_SAMPLE_0021,TCGA_SAMPLE_0022,TCGA_SAMPLE_0023,TCGA_SAMPLE_0024,TCGA_SAMPLE_0025,TCGA_SAMPLE_0026,TCGA_SAMPLE_0027,TCGA_SAMPLE_0028,TCGA_SAMPLE_0029,TCGA_SAMPLE_0030,TCGA_SAMPLE_0031,TCGA_SAMPLE_0032,TCGA_SAMPLE_0033,TCGA_SAMPLE_0034,TCGA_SAMPLE_0035,TCGA_SAMPLE_0036,TCGA_SAMPLE_0037,TCGA_SAMPLE_0038,TCGA_SAMPLE_0039,TCGA_SAMPLE_0040,TCGA_SAMPLE_0041,TCGA_SAMPLE_0042,TCGA_SAMPLE_0043,TCGA_SAMPLE_0044,TCGA_SAMPLE_0045,TCGA_SAMPLE_0046,TCGA_SAMPLE_0047,TCGA_SAMPLE_0048,TCGA_SAMPLE_0049,TCGA_SAMPLE_0050,TCGA_SAMPLE_0051,TCGA_SAMPLE_0052,TCGA_SAMPLE_0053,TCGA_SAMPLE_0054,TCGA_SAMPLE_0055,TCGA_SAMPLE_0056,TCGA_SAMPLE_0057,TCGA_SAMPLE_0058,TCGA_SAMPLE_0059,TCGA_SAMPLE_0060,TCGA_SAMPLE_0061,TCGA_SAMPLE_0062,TCGA_SAMPLE_0063,TCGA_SAMPLE_0064,TCGA_SAMPLE_0065,TCGA_SAMPLE_0066,TCGA_SAMPLE_0067,TCGA_SAMPLE_0068,TCGA_SAMPLE_0069,TCGA_SAMPLE_0070,TCGA_SAMPLE_0071,TCGA_SAMPLE_0072,TCGA_SAMPLE_0073,TCGA_SAMPLE_0074,TCGA_SAMPLE_0075,TCGA_SAMPLE_0076,TCGA_SAMPLE_0077,TCGA_SAMPLE_0078,TCGA_SAMPLE_0079,TCGA_SAMPLE_0080,TCGA_SAMPLE_0081,TCGA_SAMPLE_0082,TCGA_SAMPLE_0083,TCGA_SAMPLE_0084,TCGA_SAMPLE_0085,TCGA_SAMPLE_0086,TCGA_SAMPLE_0087,TCGA_SAMPLE_0088,TCGA_SAMPLE_0089,TCGA_SAMPLE_0090,TCGA_SAMPLE_0091,TCGA_SAMPLE_0092,TCGA_SAMPLE_0093,TCGA_SAMPLE_0094,TCGA_SAMPLE_0095,TCGA_SAMPLE_0096,TCGA_SAMPLE_0097,TCGA_SAMPLE_0098,TCGA_SAMPLE_0099
GENE_00455,4.878042725221393,,9536.99064900653,0.0,17.17556402238086,230.49206389845295,20.062543627621622,2387.0802863581,1.5693475185057686,0.0,247.32871867889048,15.877393030787779,85.10209106987953,311.4510228481029,0.0,11.370724095664825,107.76377739425268,27.772174703017548,58.2005975819214,,23.789304500650186,139.35185582807938,0.0,697.7715255399022,12.164231252993774,41.81886744824235,476.86779726400573,7.583511363590675,181.73242762911494,155.45418082962422,0.8323338654214747,54.67813576252457,284.78064342633024,112.92942322513323,66.81313936964814,235.7593385694478,1246.7009506540187,505.54826597304094,38.04459553112661,,487.553283284914,0.0,60.00314434830102,257.8441214804013,1708.751175766391,2257.679138415178,194.77333111681497,62.27012903159197,0.0,8670.881229489643,96.61110107831496,669.2266400036241,255.7053572659219,64.02419775322568,58.8242059285714,10.85054675772603,1628.3395496752435,135.55862152621648,3009.749673429727,70.31115522392898,95.05203317041513,17.884553520462173,92.53476094147113,14.443253673909027,385.98108985534725,214.02308652109036,3666.1677201793536,10.39826143137474,2184.5257714361815,27.119758168929444,382.0736770049144,19.41941148489405,287.92428497629123,0.0,50.19860085796019,237.30552102649168,6425.588424816137,2.721330258604034,191.06134806600116,68.01043835474262,4.158044834155059,20.236612631790557,74.80831185532966,488.48258757099865,228.82258737027456,13.90408049725241,0.0,442.5032817220888,,4817.446799842536,94.825484782641,1888.6395719460625,569.5385241232257,0.0,0.0,476.18864737077297,1.9609627700086465,119.50103702735056,50.90258425141316,0.0
GENE_00456,19.822271051259673,83.89739129465428,729.155340041602,268.29473538733873,205.36118954356982,1350.930364360914,0.0,49.41661860870572,10.99693544283378,388.9920240179177,31.498717382825923,90.72907992894767,1270.1239008419439,94.40632479760956,60.4421934060757,0.0,88.66847476788665,20.2419677689063,4208.542276898399,48.985160546341326,705.5165780153457,19.16790071231609,441.0720884114433,0.0,154.50392425577778,208.51869224211515,337.67169316296736,93.34951514171647,103.14171389384971,466.3928564398645,14.972971030642107,10.996284144005962,210.19747777959827,3.098488967966083,5.958306266791591,6380.2259547386,3824.78395660176,55.088476003350834,1272.6082355164397,1363.8478082431634,442.5917633493397,147.3211423037926,603.871730563695,851.0255935185701,,7.781870130392946,10062.800335443619,21101.95152485568,3.7889018583194547,479.334661178435,10320.732396105845,1280.5296638507302,1308.1000956781204,9.712650018269521,839.3728203291216,0.0,820.7092920321118,21.74561143449786,20.23641834810703,0.0,80.80931606278915,125.91298191732704,66.11546442462581,115.40313112882728,45.52536479391093,156.63430857676178,11.134225359355797,536.6579108186827,323.18903030760333,15.38654522414701,2724.030081767137,36.724745442831704,2069.4799078511546,370.92468623852227,1419.8066919823518,273.01558720925334,0.0,1389.026230829026,8703.928681551071,1646.4898474200518,470.4114231656964,12.937430677988145,1.5303273103949475,147.86934613201234,0.0,49.4866286822108,162.7615847817459,0.0,0.0,1150.0199710860068,205.23117496868568,206.92883904041707,8161.172645149087,274.0661502947973,172.23604971485327,547.2765581194466,6984.438318644247,174.8035520990062,462.5091364811183,154.55928982200302
GENE_00457,119.59059330545615,0.0,47.94179035573501,4368.918862823503,0.0,6.7454851355952785,188.85299655136242,0.0,1763.7325300721084,13.480239222789947,1360.5821691220867,9027.520654557526,37.406574506586225,103.75413660616867,12.516458019524187,0.0,7.428934452058692,66.0610232012211,705.9416141553621,37.417158004447884,20.326453524332806,132.37961047783713,17508.95312057233,88.07195721015614,97.12621210682813,15.784628816786576,317.4582599638168,860.576192476513,43.70869812251957,429.06935355737727,44.39377546697555,0.0,366.8248972115882,10929.616497392817,15.778886555844293,0.0,2368.4138909635235,140.68084522943875,9.942289017095359,188.74216163790368,3398.826247296676,62.63952576694985,274.4999768615732,20.976654442783587,141.38964502399918,373.8477187751115,221.8876280876258,72.78214805212131,418.405425027144,658.168238773173,751.1936368370557,96.02496371891266,49.82153696814417,8749.077015607241,227.17344235207915,103.07850077124117,8.9916951953225,26.722457392496107,0.0,415.42101535042127,84.60648769515933,177.83569447488813,9.81552851642476,2862.1350457278963,39.467812382878144,,66.4221228872166,101.58399830764151,39.214982839143204,347.1499250820556,27.016987098576724,359.84006912892517,0.0,676.6741830988169,824.2823836200695,0.0,399.10041694184144,78.30299677118288,0.0,93.61492863057903,128.2005849566768,75.15340738754641,44.30057573575921,11209.826489191222,507.7420062389413,219.9333593196756,0.0,1778.2300111611453,64.44866221656598,244.3761493217021,15725.727677408151,28.293847652591925,564.7025662820308,341.80507214580507,551.9562448005499,108.5643470225647,58.711683898949964,301.9121767231436,77.09910496952327,1.8109911598632118
GENE_00458,28.253670403226025,78.00877748806306,0.0,198.76614511065029,32.296633435360846,134.7306439986479,11225.022571126063,0.0,479.6896016608373,5478.645364506135,127.10118573811445,129.71499716332795,17.7958061108668,1894.0367769841396,7362.394869357047,902.324899680357,2532.412122981301,0.0,15828.193817718977,0.0,0.0,4691.258763961364,688.8380362922051,74.00145391296807,201.6701827370311,3.2223349190772335,0.0,0.8870492446029337,80.86471739148854,3218.3695460489794,621.170193141932,6.891755404253208,10.06983534810276,52.226716918524296,201.7878774002821,995.8205947257426,577.51919592973,20.75852586098596,594.6252299286306,735.9333043363779,458.2916658884403,24509.957973961995,737.3800162048504,1195.2508975572532,7347.990703116748,944.5415454240963,57.3030647835981,2071.1746914271325,77.29869297055792,24.173301450454986,28.688900089497505,2024.6727450131266,596.4270945451822,1439.6244841935406,,251.6804059509649,325.8667162460258,562.6301131366838,51.7014377531683,13.064062149928525,65.38123819758164,512.1984601212071,0.0,12206.19343234257,416.96066964264696,219.08076381621453,57.08124595675256,1198.2581939655229,17.000891769699216,360.9332823938831,80.32580224343549,0.0,507.6014726782206,19.410722242634257,6.788881679962675,29.78022796214776,0.0,,85.74241258616199,9832.460164750155,2508.266058365794,1547.0021218537922,45.09356127268782,1512.9936133702568,379.3907059391881,45.26890903771866,155.85855355817637,24.053509466361728,46.07087836888799,19.468519371933123,1300.1806716413548,166.5505072888466,29.193689578046456,540.1781058590959,192.51169114114313,1568.9489488272284,250.59138644295098,10.83492670027884,71.06983086102301,18.968135272725988
GENE_00459,453.12642013989444,1285.7236931303632,6.7005709390819455,,1473.885120827786,6.500959632911069,61.5668577597685,146.8917547217136,1242.7010054986492,436.8255057868408,657.3554856902972,490.32837133414597,69.67853886775647,3932.2600897240477,38.41073331199384,0.5674140235782978,4.011130972474035,116.32331613086994,75.72178148745374,50.270895985442664,198.45534412325387,0.0,364.3852509785989,537.6757899822487,16.955295366378067,52.000689182858935,596.3732965110147,182.39587648866603,381.56438847876825,501.49975015456874,0.0,3477.148025354241,,0.0,5.055758343065512,770.9874135263508,55.16655839386169,2169.988844098445,283.2614602443132,87.60164169855709,20.930131822693873,937.7549249637589,154.886193456506,294.733022847354,577.8695449057982,293.5275204138499,,489.3125935833124,889.6845396937623,354.57629411102556,611.0398717542471,,78.12731654302972,72.48291589641286,14824.543067086655,2445.4523456163906,156.65621518652895,675.9528858668315,0.0,52.07593499121095,14.248421994495597,305.4506508120439,312.6848464608411,1507.363952197879,112.88816043177168,1456.2811079594737,708.3773336998424,26255.024591455105,5385.051763118673,3795.0911491235584,1020.9771987261827,32.094974971662914,344.7219972552867,0.0,529.0377207245389,37.099115380980216,375.8120637864452,26.52109844953487,34.63143705317166,438.3197980312975,842.3891672691826,38.91214108415014,62.679680228958475,0.0,148.19992861818704,0.0,105.5157519083076,225.04588022638703,5.729174673208512,0.0,0.0,129.54085035770876,142.0848475701641,341.4413918836647,6.77869377884673,791.9279273287225,101.46312231848235,58.25067312073654,4.606366226083041,112.3923546412332
GENE_00460,409.20484069744566,195.0585210282215,206.80598000066857,0.0,130.19825233616987,16.04235952665878,145.5650801883057,55.03406257938655,0.0,664.8715267158562,6.2975153085086335,419.35866166868334,0.0,51.19683380282216,1153.981342109548,,43.28660818965144,13.32237392008727,144.49840268774923,21.60316569003902,30.17044686860699,128.94770496892565,140.2099001500889,1811.7030873159995,945.9796474840929,442.366990688455,109.62397673631436,65.50480129399573,0.0,48.30768400730068,36.1723473354359,125.53304813376404,25.365453815636446,33.67024809860547,1164.6939696429667,10.925584958337101,21.56152026594707,2201.761761592244,78.74281593222082,2704.081269608766,16.705453531897472,199.94249657178833,0.0,28.177460826440356,4910.500242516958,79.025129799945,477.5387786624485,44.44961237241653,3407.3603040010153,0.0,11441.7619286273,1823.6759377266978,920.1449886135927,25.53963045157641,204.01095521998184,,181.80232736311578,231.80743896576584,28.47625342389888,126.13345913506132,142.26447205089028,22.874177375451072,855.1696182374457,269.19496475328026,877.4078068455428,457.10016537553486,6.23325877890964,36.25364545197031,,922.7224211416955,7.492269696854975,491.35767127343473,0.0,2.898435984368821,5279.402756690231,0.0,296.2213604637245,15.54296333043426,19.122683718369238,7.955598235991404,3265.285288416115,7.174212242275401,4869.371678267497,26.672224488500667,,171.81281139386286,48.8488828338457,233.16382756499854,33.20954044650767,0.0,42.113312609119134,1074.4903114118006,535.0692806511057,315.005057783819,1578.5233463131738,324.8973547538597,274.44451136732584,150.99440783229701,45.8169429389878,46.019514804297835
GENE_00461,197.23522109985979,1125.4845523569647,459.8419476847354,454.5880726503225,16.084291171353804,418.1411586538076,66.13779921866755,208.85257153244,443.2726706964825,14.552182040677032,201.3335089414108,235.7283347059034,1082.9292072153744,52.26905067286525,130.02499417220795,206.45529803999364,,,46.65920510728596,113.83036166023582,4838.353653848118,122.24222147170215,389.64471511325877,156.54462646531513,79.44798098316352,140.01645430421235,684.6081091599672,,106.51505022743896,91.89150775357791,20.149814248424764,1176.5428921165583,60.11643161685827,3259.354751970553,281.4282305238397,2870.484887749836,115.65135281622798,,1389.8079405985575,0.0,2256.4297893139137,548.887205662028,0.0,24.471810656207428,1168.5129413913035,39.05500864668693,1.429915806557369,1035.1471432909914,170.31703185631122,1182.3905700509038,207.36726521264052,180.08264746320881,3449.11309789605,218.55825128982028,66.6506632627845,144.56297636083485,236.45137243578833,0.5834241808232263,,2613.052965952346,156.41111449672357,74.36237853297976,374.65308978455863,5639.553915906516,0.0,264.86301342506505,0.0,0.0,201.13280638475808,208.57606054970785,4.026734378310303,44.86163432299926,1948.6123362468866,0.0,1.4126943800247906,4719.702028748026,32.2698093133745,74.93459463001447,1606.2515213906222,43.51054632709048,3.7330631478502667,,944.6689623852304,75.10814858137469,150.12415108930009,18.12981406739046,26.2121511924685,0.0,702.3098654434024,233.38740103828346,1476.2329980687455,5241.548256503183,1130.3635578488927,7.982274280764775,,1108.9196752311216,,7.526788929648603,63.63683122335145,2.0385664048172036
GENE_00462,84.36596835602884,37.349248896869,71.44039805678857,1561.0371098107273,0.0,34.94319308083643,14.97871952525212,1252.413175495896,1411.81274234444,0.0,272.25375543576126,13.322827262386642,218.88212089213025,15.58539914094955,159.57966408520568,73.95511449652463,44.78268568855967,155.51778042197597,569.4546521004703,5120.816544740521,442.36052888368187,13990.516143456594,219.64342248981106,5207.889729379097,351.1886438061246,,104.97259958426606,267.2961623404072,348.3864486812397,8.630045374171436,596.0135836515383,7.55468367469714,597.3469246084254,571.5616370607684,2960.0472738227527,30.761394877086772,23.956993141482375,0.0,20.10134949743797,0.0,261.83153096736504,157.13139727567278,235.37409396102262,0.0,511.36625876410886,147.6315652417225,189.95211984887706,150.8815253677025,185.12183629034348,0.0,783.0882418135312,,617.2807285028923,529.2558367137002,0.0,10.175161633532639,908.9144922938783,182.6555877612,242.1434290987878,264.92551358258635,0.0,628.6325693894026,142.53804170304025,,683.534065733002,547.6074616335139,14.409116953470326,18.635283864893704,0.0,1799.5600478183742,0.9322716749506935,463.5138991960032,123.45263390925523,222.62276815644515,249.56161778961777,41.798681601527385,708.033061246956,48.465459785663136,855.0636128888156,1333.028312963091,33.54313709106142,35.22343147525952,240.9191317915395,3883.3888448221883,58.65848309680038,85.69181579722886,364.78003813717197,713.8772989781331,550.6420242902363,204.73930555167405,,0.0,0.3185456134587619,8067.9759197772055,132.3617120135305,276.3714372235414,12783.491291742726,43.57695535215391,20361.184677626752,0.0
GENE_00463,358.9687328167566,532.6969776134766,27.308154734367548,5.431644698710765,13.863063302579507,1293.3464665284187,22.624022635531905,5.376075333226457,125.40168523730887,463.8494378391452,158.7702073794333,0.0,1480.5695230868241,460.68408010226136,107.99119920668815,49.4775982839945,686.608719887911,254.87774951146767,26.27511560394052,0.0,248.26125803387635,542.3883746301613,67.09558746149926,1410.3392815203454,6.168395855871149,4192.9102513181,3.041882083104826,9.364365856365739,243.1833841983145,50.83794806683152,76.20991375295425,50.80397445566775,30.692077903147958,,0.0,1012.45512628245,202.51402251573765,74.9509714623856,811.9200251799439,4.419339830632255,0.0,7.205331104756548,86.78396992694847,377.4362585547361,,168.55212394527763,84.88605794082655,226.87284075466619,3.8011417078945895,32241.14726546602,,15.121354583058906,223.48583815515232,3429.417564073057,13.159799351263477,8.678599896717493,136.23559735982997,161.58960968347066,712.8529093204223,3297.9329262136234,820.9540427210458,10.751999823915188,,34.94810221826285,817.144878884588,580.4929559846942,0.0,586.0337211308726,54.71883327606865,,,0.0,54.87350133147278,2221.0755110488094,0.0,9257.129633216342,444.407561385091,,133.23489061576674,88.94326080910331,114.41664537632708,1415.794733827956,12.934903043133467,217.8495436159617,6.851636346538073,404.68158583320053,76.71452163996804,525.5231188091616,43.47360415776719,114.80022061385328,679.8434030665278,246.88257244666823,4199.567925832357,0.0,61.63160912857792,2277.272815557677,0.0,83.99134112676671,412.96104437051815,138.30239168103114
GENE_00464,78.81195497789719,36.75094299718397,2241.2863614884936,108.7300884285921,47.74424670193757,81.15721334480304,298.8669072440714,2731.8201564377537,104.78567350436599,26.168771275066746,6821.9037836547905,0.0,118.90211332044682,169.66476954024537,12.173182564514557,134.201716917009,671.4041635101435,1686.475042382598,71.78922219750959,0.0,1747.78201210153,,0.0,343.35946310406393,38.92371063917246,23.520824618569065,1222.6767859519457,0.6982977146952026,38.58677593381839,,1226.2832485301456,2252.3250012478643,34.5183175065388,43489.3671067071,2710.5275187591924,255.89727096072272,0.0,47.79919891445343,99.21448276155144,435.67052689192093,43.22254000379947,13.221506239612673,26.429520360242623,116.40764415725876,0.0,0.0,6.493363260267089,441.9101088397593,2202.2035399047777,46.08907265668056,4798.442451243623,980.6462086107753,20.950224192622706,47.21192901563238,92.25030228475042,119.09387108804303,1.3148284897240454,38.25012099179064,57.0082964654947,7567.252065417121,271.5962855222077,0.0,71.76551229855285,,81.00880043385668,,63.48052984101243,501.00245487613284,12.106230243443912,21.83144657261233,30.019900487319454,21.09345249180781,36.96170943185342,1153.8675763937354,1525.171304809783,0.0,0.0,50.2588361205277,0.0,255.91708844713708,348.1464281451642,49.888977024465284,22.30936435121582,15.034071950181636,268.38477117687415,226.09575003656514,2092.809899014933,38.33119793476563,107.9081357020172,198.65138155927605,63.90720411715454,0.0,2283.449324461822,21.031389956501197,76.78304837097087,0.0,,242.63878401932013,,0.0
GENE_00465,0.0,225.28029346874067,,0.0,86.27908652102471,0.0,3275.226856599778,281.9157816513498,128.63563459900874,518.8675891948608,231.53578312722317,,239.93273181284852,29.154834434665013,5674.286092256085,236.9168534881653,22.505068031795677,0.0,671.3642604961923,,33897.07623239825,8.001665145172383,935.8592696309422,55.530751118068274,,430.78939687879404,59.278172955343415,,8.913541172549136,452.4658544874172,84.75038734408155,265.79175514816046,0.0,5.404480992344002,275.4702395640361,1523.2054702586495,438.4473454454563,82.51041013139985,10.204775287060198,,7351.648239590404,648.2027312989153,1747.4332934508373,1114.8765334592363,78.59497274052781,206.73576073260102,979.9600970643546,7.323037242551989,635.2074032852224,2139.4436763814238,155.6713319149389,878.7540374898697,0.0,186.22099475133726,99.90710277586199,432.7199919214405,139.968059351466,6.038204410173564,41.02618766905017,8395.764666229072,536.7518224402355,2.597689766908359,1931.598099942849,17.198510045123793,1029.8980399822658,2286.857345144785,235.22212954126846,26.137327738859767,45.91641319843737,0.0,,59.941192364432254,535.3593566343751,52.18529718441598,3290.23087855523,24.07060471541484,0.0,40.47598019832433,356.8791033880444,1079.0217004405033,84.8065729676146,110.24331897467081,180.43624005119688,6253.988751887211,409.3899634926038,71.63644316126988,11622.294226794356,196.28481241713752,3.0238072423072153,11.983092895507086,586.1781394127654,5.488723983970818,0.0,40.334788313361265,2023.4970699149587,,7.265269804313124,1194.635437099414,2934.655520722826,14.931657641098727
GENE_00466,29.50553840527528,401.38606339416356,0.0,16262.979832509684,873.0322152510117,17885.103937575248,152.7766878058062,316.5270442598938,47.17658779100262,0.0,197.22713057322036,45.83953909416041,0.0,38.72765668208492,1265.9063177047954,169.9957422177875,171.91055496633905,31.92104444329444,286.0183701250886,4054.0509525437815,0.0,305.48270677830425,26.64781777368294,0.0,1222.4847331320725,7.602425161164262,4.377890317551386,8.493425987586063,54.752263341190776,892.2273624645546,850.6989326168839,290.49752047192106,110.96859042600154,19792.959142713342,184.64619641096382,144.96535732337657,62.5088608806196,14392.34982226811,729.4313711537399,21.790834803268286,17.193633830243794,5.991793161423146,142.15616621178617,8.615054533249118,16.69751448571926,1461.39708303572,1025.010456130161,0.0,0.0,23.23884424738212,49.074337511704094,4585.412655989548,195.63089664930308,6597.963920245318,605.0758921146547,0.0,543.5606812018648,5.428720411092292,2.834854147436162,289.73910724237095,177.55307068070007,8247.789761890557,10.94153405391593,363.3513856715597,692.9948719627921,342.4381375673342,1728.5570461700838,54.185089241042554,1013.9547218153764,590.0459846316487,1976.0570865473942,69.04946359317212,17.898976942652997,54.60021345386936,22.897635670842515,62.00371391012682,98.3550249098286,31.011786023917864,194.94108990544558,18.158087803073784,165.794555716082,71.28641418365208,150.60916950818898,421.5195672005989,0.0,40.496887135178454,51.83642621660665,1485.3367666501783,2464.588926881087,68.5355279156222,140.90473159184057,6.349352989563314,133.3889145548217,10.528009255484776,72.27478830775904,0.0,9.519582516697486,31.599102908916915,31.911147443547392,6.817162856751345
GENE_00467,825.1509217199751,255.86025540611757,5474.541356071519,20.075869105796816,4.245470314219718,965.6418290883142,71.41298397831596,57.795284853008084,0.0,206.3719401348196,896.5436477204746,0.0,0.0,0.0,0.0,162.7077306898494,374.6818629027951,0.8054858087342321,3.408317259897798,,68.82504066950507,8.978524879099188,4313.327286732106,0.0,226.67839624820047,16.61940714687344,15.614175210265435,3270.285680899261,5192.5490379495095,337.57893872931623,2.5260572214244785,0.0,0.0,109.34772328343405,2.4846536793224745,6970.879076214481,32.44276826299556,11.800798655634148,0.0,1842.672782306804,481.3036607859086,12.418461054883204,8.928766440548957,,96.27957935399466,66.97260115540028,482.1265714045746,0.0,1209.4009765104481,638.9548814415042,0.0,377.2147506742643,2461.2131285360047,25.25574278109778,112.59639770016547,108.29825941632926,84.355110355446,857.7031718379268,1004.8872486639773,389.0904550535623,353.6598874909482,56.03904177994502,334.12707496475144,13.198803456084615,24527.482207526464,0.0,1300.1353731728484,434.33885879722106,435.0731970148882,6.533271655544802,0.0,19.869994281214773,0.0,,972.4386195236603,0.0,1495.741024578106,37.20301045007088,83.1979724822105,1150.601082442879,526.6095731604596,15.709070348762037,1612.065408972927,229.32101884241484,0.0,35.58009797597117,84.59686479531526,18.513003881292224,,90.70682064935207,481.79379656847436,290.12897882055665,787.3249124748118,5449.349569042244,741.4082016859275,6262.774674596826,781.843107590358,249.68849979825433,365.06026904505154,1.0064337853772896
GENE_00468,59.136269282110604,0.0,352.9279593544528,139.6495558315378,0.0,10.420504594635199,6.21813240992252,13.789273370299263,3403.447720340002,11.638954683576461,30.354517150892057,181.3560646915032,,25.67366339304257,568.9081191089099,61.195309853346764,4260.440407582587,4.918694812662672,73.62237374824866,61.22766571521467,144.35665984036555,12.636989092313037,0.0,712.2309393356535,85.74285241003533,0.0,9416.849562752906,162.122945761149,501.11883258566934,677.5233218678679,127.56674335720936,30.28547046047523,218.8859247006051,0.0,362.7097979291017,124.21137936204897,1351.9394713750441,17.59235703833087,0.0,,106.9561446075298,743.1192684886298,398.71672542449437,0.0,576.8012117721294,190.70089603280886,52.355493605970715,51.159850103992994,112.29986118837736,0.0,610.9182971925666,1290.0398922555412,1576.5936917247889,0.0,8736.883447499355,140.1208646380193,64.24298552264538,336.0068097760083,453.9056733404561,39.14784545131288,125.60743671857885,70.56417812393192,,847.4090297000097,0.0,542.3412650564384,11.934759221246258,1137.6521519372652,77.50089916534597,74.78574512561181,427.44688668331247,474.8282289643697,153.3210811966988,32.44521064045759,73.55345329716656,232.20836339729502,511.2366214922323,37.01236639029902,53.34957922151874,0.0,162.50266462910562,257.2753259040979,1.0286714341717853,106.41278366700578,1057.5277981695535,56.002722825400944,507.85775963742435,0.0,8.428173769657993,442.65266510368167,172.1248951714032,98.04007763071566,1043.2364028435395,102.87027726369942,54.15832792062874,43.61975916148842,28.57293356071179,488.06357081176714,102.81735160544622,1885.9597799109665
GENE_00469,0.40071373363059815,0.0,0.0,122.5485300690475,11.104259994217541,5.314296859813761,660.0638666443024,238.51890295325555,229.6583603026097,119.72694224179247,804.1377749566474,45.53183097553209,74.98927155162376,0.0,95.85489891265998,,11.956552725218176,2.947667896967267,8.021319038852676,576.777889905782,120.13379781871065,,179.3762241842461,76.87529761853587,0.0,719.5947147916451,22617.365169419863,13.816364324419844,3.541799855573681,477.41705483710894,1057.4129857531077,11.45889839532282,11.481048413234843,0.0,5321.077528410364,29.88175120205466,205.32601998025086,3.8658284781912133,115.96569149907488,137.4375961525794,3247.1934791223694,0.0,680.8120345754396,,206.6713786235854,10994.031804257058,6227.114393102882,8704.551624009779,382.0723094637739,113.28882592485132,,438.15030410725586,375.81421518930614,41.583039701507936,38.372685859539075,52.34987954121278,1467.1783135229539,1823.5487056167428,100441.75669480533,404.13824489382046,0.0,0.0,125.89662403625982,0.0,747.2076328684715,11.667979011929177,171.3079980662386,10.116797774937508,627.7274944029139,0.0,,4.4802892524595235,871.9979407954999,0.0,48.00310648730295,138.81197790976162,73.59200522707658,124.04327286627618,37.256986558026355,21.256179483525493,2964.280677144572,0.9779656349607491,526.0408073831472,338.25995636352445,5244.777683984207,119.62699338365171,91.33594707817913,38.100525631578144,,46.55745464652997,0.0,43.94691519596761,0.0,25.66778919603618,0.0,130.07055851854736,,257.6520432405475,17.31731418086052,2.7512317154042645
GENE_00470,17.775807698342405,0.0,647.0186389306878,1053.1178135121588,785.2760220355194,0.0,331.2217593294288,5410.178247287709,264.39825619834687,8011.898162492477,41.987762260724324,39.89601716880509,100.0220087099739,136.3460913914529,77.29794021938639,432.46054917817503,119.76291942963519,43.63260973991765,66.55967491284575,0.0,277.13009126050133,5.142820001072193,3015.147979901747,349.73389661762445,527.641424214772,942.2759944478529,,23.38110384409797,17.28304174851588,17729.0130141944,36.37929711360676,313.39434656563924,0.0,71.05495213882264,83.9499330394486,1100.361058419433,,464.3740529639405,146.8794693321749,60.203661965845924,88.64000189310751,1878.853998584219,95.50970719934085,406.633712660697,24.850171685320415,10208.987639171062,326.42985527360764,,1099.953208762532,65.93529762885953,1877.998234629437,8.313289936722688,50.48238900639778,34.744106769006514,4.0119196765973975,59.925094798750614,155.48701524167726,19.50417272698463,14.611648513137418,187.28206105930028,147.0073287197019,101.39022403150892,13.711048641310958,78.36610744922628,0.0,204.8386389415551,62.77052818705014,177.61927596696074,13.950495601969706,11.745339858650627,585.3618764989801,887.0089609994354,87.50553011000831,202.84101760293862,78.07921290595121,0.0,127.86158577734932,70.76743565644833,1325.7690145699153,40.81255027535083,262.5346111364674,23.575552723910096,725.0564342412964,980.4267846098031,14.581632016805239,0.0,341.80269634135027,9309.477355566522,1124.498454559647,125.52195093225754,,16.85937923715372,805.3677210900848,1215.2419717590026,54.31668542089132,0.0,210.83227844637221,7207.253078780121,218.64656536399482,26.98406596710425
